name,type,latitude,longitude,osm_id
Dr. Palanisamy Hospital,hospital,11.161573,77.603607,node/7842422867
Hari Health Care,clinic,11.0788962,77.8868224,node/7842422868
Mag Hospital,hospital,11.2804816,77.5959817,node/7842422870
Abhirami Hospital,hospital,11.1616659,77.6057677,node/7842422871
S.V. Clinic,clinic,11.3021167,77.5492797,node/7842422872
Chrisdella Clinic,clinic,11.1874064,77.6118627,node/7842422873
Gen Siddha Hospital,hospital,11.2375033,77.5059797,node/7842422874
Cattle Hospital,hospital,11.1597961,77.6039276,node/7842422875
Best Acupunture Clinic,clinic,11.274932,77.757192,node/7842422877
Sivakumar Hospital,hospital,11.2770302,77.5852952,node/7842422878
Kavitha Hospital,hospital,11.238653,77.663961,node/7842422879
SR Hospital,hospital,11.2835858,77.5905903,node/7842422880
Pragash Hospital,hospital,11.282087,77.590162,node/7842422881
Thirumurugan Hospital,hospital,11.0771152,77.8845769,node/7842422882
Sri Clinic,clinic,11.27555,77.586134,node/7842422883
Herbert Brough Memorial Hospital,hospital,11.1688371,77.601892,node/7842422884
Anu Child Care,hospital,11.2765928,77.5848408,node/7842422886
Sridar Clinic,clinic,11.2755095,77.5861442,node/7842422887
Sukeerthi Skin Clinic & Dermatologist,clinic,11.162721,77.596329,node/7842422888
Dharani Hospital,hospital,11.1616599,77.605546,node/7842422890
IRT Ramalingam Tuberculosis Hospital,hospital,11.2828419,77.5628621,node/7842422891
Sanitorium Hospital,hospital,11.2828041,77.5629626,node/7842422892
Malar Clinic,clinic,11.2424525,77.5043955,node/7842422894
Aaria Clinic,clinic,11.118832,77.786485,node/7842422896
Thulasi Clinic,clinic,11.2766687,77.5869752,node/7842422897
MNP Nursing Home,clinic,11.281438,77.5739526,node/7842422899
Government Hospital,hospital,11.2343326,77.719226,node/7842422900
Arul Murgan Hospital,hospital,11.161705,77.603603,node/7842422901
Nandha Ayurveda Medical College and Hospital,hospital,11.2855531,77.6205354,node/7842422902
Dr. Banumathy Hospital,hospital,11.0751666,77.8860226,node/7842422903
Kongu Hospital,hospital,11.280273,77.587989,node/7842422904
Dr. Jayakanthan Hospital,hospital,11.2738446,77.5881795,node/7842422905
K.P Siddha Clinic,clinic,11.2827081,77.5903369,node/7842422906
Avm Physiotherapy Clinic,clinic,11.2766435,77.5842715,node/7842422908
Dr. Meghnathan Hospital,hospital,11.1206738,77.7889748,node/7842422910
Chinnusamy Hospital,hospital,11.2414262,77.8216267,node/7842422912
Nataraj Nursing Home,hospital,11.2351682,77.7785956,node/7842422913
Shanmuga Hospital,hospital,11.1650789,77.6036595,node/7842422914
Baby Dental and Poly Clinic,clinic,11.2753902,77.5829593,node/7842422916
KMCH Hospital,hospital,11.2814725,77.5739302,node/7842422917
Govindsamy Charitable Trust Hospital,hospital,11.2613869,77.5856778,node/7842422918
Kaliappan Hospital,hospital,11.318578,77.486926,node/7842422920
Kamalam Clinic,clinic,11.3189333,77.4893492,node/7842422922
Chitra Hospital,hospital,11.0779188,77.8845563,node/7842422923
VP Medical Centre & Eye Foundation,clinic,11.2784922,77.5836374,node/7842422925
Raja Rajeshwari Siddha Hospital,hospital,11.2843579,77.5907941,node/7842422926
Senthil Sengodan Hospital,hospital,11.3190519,77.4893797,node/7842422927
KS Clinic,clinic,11.1179505,77.7870162,node/7842422928
Santhi Hospital,hospital,11.2787879,77.5872993,node/7842422930
Senthil Clinic,clinic,11.163922,77.601461,node/7842422931
Dass Homoeo Clinic,clinic,11.2771706,77.5841177,node/7842422932
Rama Prasad Multispeciality Hospital,hospital,11.2794959,77.5723401,node/7842422933
Madhura Hospital,hospital,11.120712,77.788936,node/7842422934
Government Hospital,hospital,11.083128,77.884008,node/7842422936
Government Hospital,hospital,11.1935282,77.5923131,node/7842422937
Dr. Subburam Clinic,clinic,11.2417484,77.5031796,node/7842422938
N V Nursing Home,hospital,11.2780408,77.5848735,node/7842422939
Kaviraj Ayurveda Hospital,hospital,11.3400349,77.7298199,node/7842748069
Mayil Skin Laser Clinic,clinic,11.33349,77.719062,node/7842748070
Vanalikaa Homoeo Centre,clinic,11.341349,77.717987,node/7842748071
Dr. R Kumaraswamy Sexologist Clinic,clinic,11.3396057,77.7221701,node/7842748072
Om Shakthi Hospital,hospital,11.3108011,77.7259973,node/7842748073
Dr. Jawahar Homeopathy Clinic,clinic,11.336223,77.719616,node/7842748074
KB Hospital,hospital,11.32748,77.708083,node/7842748075
Naveen Balaji Maternity Nursing Home,clinic,11.3319733,77.7152293,node/7842748077
Dr. Snm Siddha Hospital,hospital,11.3306597,77.7196144,node/7842748078
Dr. Padmanaban Heart Clinic,clinic,11.337426,77.7184453,node/7842748079
Sri Vijaya Hitech Hospital,hospital,11.3400011,77.7192251,node/7842748080
Rahat Acu Clinic,clinic,11.3378679,77.7123699,node/7842748081
Dr. R.M. Habibullah Hospital,hospital,11.335246,77.7266028,node/7842748082
Aditi Ent Hospital,hospital,11.3300862,77.7236924,node/7842748083
Nalli Hospital,hospital,11.3463567,77.7171556,node/7842748084
Mercury Hospital,hospital,11.3328384,77.7240531,node/7842748085
Onco Foundation Cancer Hospital,hospital,11.3340957,77.7183601,node/7842748086
Pulze Health Clinic,clinic,11.3179874,77.7288603,node/7842748087
Senthil Prakash Hospital,hospital,11.352639,77.732267,node/7842748088
Arc Fertility Hospital,hospital,11.3397231,77.7130655,node/7842748089
Rathnam Maternity Clinic,clinic,11.3304571,77.7064606,node/7842748090
Suriya Hospital,hospital,11.340248,77.7186452,node/7842748091
Sreedhareeam Eye Hospital,hospital,11.352858,77.722408,node/7842748092
KS Eye Hospital,hospital,11.3465289,77.7175494,node/7842748093
KS Hospital,hospital,11.3138357,77.7158992,node/7842748094
Sakthipriya Hospital,hospital,11.337874,77.711363,node/7842748095
Sri Indra Hospital,hospital,11.328458,77.7128578,node/7842748096
Skin Care Clinic,clinic,11.3409042,77.7178413,node/7842748097
RB Kids Clinic,clinic,11.339221,77.713915,node/7842748098
Kaviraj Siddha Hospital,hospital,11.347153,77.720863,node/7842748099
Agathiyar Siddha Hospital,hospital,11.3174229,77.7254599,node/7842748100
Vasanth Clinic,clinic,11.3195299,77.727194,node/7842748101
Arun Fracture Hospital,hospital,11.3378114,77.7152632,node/7842748102
Roja Hospital,hospital,11.3509181,77.7282478,node/7842748103
Ajay Gastro Hospital,hospital,11.331873,77.720727,node/7842748104
Indrajith Yoga Nature Cure Hospital,hospital,11.3499973,77.732974,node/7842748105
Care Hospital,hospital,11.338443,77.716511,node/7842748106
Dr. Pondiperumal Hospital,hospital,11.3390924,77.7205408,node/7842748107
Bethesda Hospital,hospital,11.3314183,77.7266231,node/7842748108
Bharath Hospital,hospital,11.3370288,77.7186516,node/7842748109
Monika Diabetes Centre,clinic,11.3229084,77.7269179,node/7842748110
Abitha Eye Hospital,hospital,11.34021,77.7187589,node/7842748111
Sri Kumaran Hospital,hospital,11.3310559,77.7183,node/7842748112
Ortho Life Hospital,hospital,11.3395729,77.7167329,node/7842748113
SS Hospital,hospital,11.334839,77.732254,node/7842748114
Maternity Hospital,hospital,11.3299275,77.7065985,node/7842748115
Shri Vijaiah Trauma Care Hospital,hospital,11.3418935,77.7193036,node/7842748116
Srinivasa Speciality Hospital,hospital,11.337577,77.715527,node/7842748117
Sathyavathi Ramalingam Clinic,clinic,11.3380366,77.7166875,node/7842748119
Velavan Hospital,hospital,11.3384075,77.7123677,node/7842748120
SRC Hospital,hospital,11.3413999,77.7177834,node/7842748122
Newlife Fertility Centre,clinic,11.3389396,77.7213358,node/7842748123
R.L Hospital,hospital,11.3340506,77.7158268,node/7842748124
Cauvery Nature Cure Hospital,hospital,11.3459862,77.7171349,node/7842748125
Erode Women and Children Clinic,clinic,11.3420279,77.7116815,node/7842748126
Gnanaganesh Hospital,hospital,11.3340114,77.706332,node/7842748127
Siddhvedam Siddha Hospital,hospital,11.3336526,77.7063319,node/7842748128
Keran Hospital,hospital,11.3400456,77.7154808,node/7842748129
Sukeerthi Skin Care,clinic,11.3342224,77.7051196,node/7842748130
Divisional Railway Hospital,hospital,11.3237354,77.7204487,node/7842748131
Aditya Clinic,clinic,11.3362752,77.7192937,node/7842748132
Priya Hospital,hospital,11.346512,77.718023,node/7842748134
Gem Hospital,hospital,11.338106,77.7155077,node/7842748137
V.S.M. Hospital,hospital,11.337176,77.7113816,node/7842748138
Shubiksha Hospital,hospital,11.3318174,77.7299544,node/7842748139
Dharshaan Hospital,hospital,11.3320016,77.7204888,node/7842748140
Milan Hospital,hospital,11.343591,77.733182,node/7842748143
TAT Ent Hospital,hospital,11.34639,77.716936,node/7842748145
Nalan Hospital,hospital,11.3399703,77.716773,node/7842748146
Ajay Hospital,clinic,11.3318814,77.7205741,node/7842748147
Guhan ENT Hospital,hospital,11.339489,77.721001,node/7842748149
KRN Hospital,hospital,11.330054,77.723136,node/7842748150
Surya Hospital,hospital,11.3400026,77.7190977,node/7842748151
APN Clinic,clinic,11.3515168,77.7135642,node/7842748152
Dr. Chandran Skin Laser Centre,clinic,11.3413527,77.7174891,node/7842748153
Sri Hari Hospital,hospital,11.338357,77.7164204,node/7842748154
"Sri Jai Shakthi Dentistry, Speciality Children Dental Hospital",hospital,11.3476429,77.7186408,node/7842748155
Sri Indhu Hospital,hospital,11.3285353,77.7130688,node/7842748156
Immick Hospital,hospital,11.332617,77.728073,node/7842748157
Curie Hospital,hospital,11.3380517,77.7140038,node/7842748159
Maha Hospital,hospital,11.4372003,77.6781345,node/7843071161
Lrk Hospital,hospital,11.4544553,77.6889783,node/7843071162
Kharthik Hospital,hospital,11.4516542,77.6871221,node/7843071164
Jothikumar Hospital,hospital,11.43687,77.678407,node/7843071166
Child Hospital,hospital,11.395736,77.660736,node/7843071167
Care 24 Medical Centre & Hospital,hospital,11.326585,77.688148,node/7843071168
Ramya Hospital,hospital,11.4512773,77.6870043,node/7843071170
S.N.A. Siddha Hospital,hospital,11.44704,77.682877,node/7843071171
Kandasamy Hospital,hospital,11.4450062,77.6832304,node/7843071172
Sutha Hospital,hospital,11.4365526,77.6796472,node/7843071174
Magalya Varmam & Acupuncture Hospital,hospital,11.3927805,77.6579614,node/7843071175
Ramu Nursing Home,hospital,11.3928734,77.6593531,node/7843071176
Thangam Acupuncture,clinic,11.4418816,77.6832318,node/7843071177
Kavin Hospital,hospital,11.4399114,77.6838194,node/7843071178
Nalamthaa Siddha Hospital,hospital,11.3253867,77.6901722,node/7843071179
Government Hospital,hospital,11.4519113,77.6819742,node/7843071180
Janani Hospital,hospital,11.3611499,77.7011804,node/7843071181
Annusiya Hospital,hospital,11.4432777,77.6813562,node/7843071182
Anbe Sivam Hospital,hospital,11.4508139,77.6854947,node/7843071183
JK Skin Clinic,clinic,11.4508168,77.6865545,node/7843071184
Ram Hospital,hospital,11.3927863,77.6593313,node/7843071185
Vignesh Hospital,hospital,11.4513898,77.6879679,node/7843071186
Vasan Eye Care,clinic,11.3223693,77.6844101,node/7843071187
Government Hospital,hospital,11.371101,77.703436,node/7843071188
Thanish Siddha Hospital,hospital,11.430003,77.674964,node/7843071189
Erode Hospital,hospital,11.3279227,77.6924918,node/7843071190
V.S Eye and Dental Care,clinic,11.4512557,77.686801,node/7843071191
Gokul Hospital,hospital,11.3943597,77.660327,node/7843071192
Shifa Free Hospital,hospital,11.3683589,77.7070167,node/7843071193
Gopikrishnan Eye Hospital,hospital,11.451813,77.687171,node/7843071194
Shri Mani Hospital,hospital,11.44771,77.6838471,node/7843071195
Erode Cancer Centre,clinic,11.3732,77.649152,node/7843071196
Harshitha Clinic,clinic,11.4313207,77.674718,node/7843071197
Sumangali Hospital,hospital,11.4427668,77.6827131,node/7843071198
SKMH Hospital,hospital,11.4379787,77.6780268,node/7843071200
Sri Hari Clinic,clinic,11.4483503,77.6850963,node/7843071201
Sri Dharshan Diabetes Care,clinic,11.437649,77.6778126,node/7843071203
PST Mahaa Hospital,hospital,11.4312903,77.6585751,node/7843071205
Erode Emergency Care Hospital,hospital,11.3321621,77.6825693,node/7843071206
Immiaditya Hospital,hospital,11.4501276,77.6836088,node/7843071207
Sengodan Hospital,hospital,11.3927596,77.6593501,node/7843071208
K.G. Baby Hospital,hospital,11.343848,77.699081,node/7843071209
Sri Kaalangi Siddhar Mooligai Vaithiya Nilayam,hospital,11.432369,77.674894,node/7843071211
Panukudumuti Hospital,hospital,11.3957328,77.6603156,node/7843071212
Christhu Jothi Hospital,hospital,11.364103,77.7098785,node/7843071213
Mahaswaran Hospital,hospital,11.4519883,77.6882952,node/7843071214
G.K Clinic,clinic,11.4297244,77.6749715,node/7843071215
Sakthi Hospital,hospital,11.376385,77.683485,node/7843071217
LVS Eye Hospital,hospital,11.3475062,77.6969254,node/7843071218
KS Homeo Clinic,clinic,11.451398,77.687344,node/7843071219
Karunya Hospital,hospital,11.451637,77.687949,node/7843071221
RKR Neuro Hospital,hospital,11.3278243,77.6991636,node/7843071222
Suriyaraja Siddha Health Care,clinic,11.45133,77.686898,node/7843071223
Jaswanth Arun Hospital,hospital,11.451794,77.687216,node/7843071224
Balakrishna Hospital,hospital,11.4514522,77.688074,node/7843071225
Soorya Hospital Maternity and Child Care,clinic,11.4517604,77.6871956,node/7843071226
Velavan Homoeo Clinic,clinic,11.4367087,77.6761472,node/7843071227
Adithya Hospital,hospital,11.4515977,77.6864105,node/7843071228
Saraswathi Siddha Hospital,hospital,11.451769,77.6865838,node/7843071229
24 Care Hospital,hospital,11.3731527,77.6943299,node/7843071230
SRS Clinic,clinic,11.3952267,77.6560245,node/7843071231
Abinav Clinic,clinic,11.3506795,77.6984595,node/7843071232
Sir Ivan Stedford Hospital,hospital,13.1247933,80.1435476,node/7843239851
Fathima Hospital,hospital,8.8039359,78.1349747,node/7843311747
JSP Dental Clinic,clinic,8.803352,78.13301,node/7843311748
JJ Homeo Clinic,clinic,8.803505,78.149072,node/7843311749
Devi Clinic,clinic,8.8041643,78.1329505,node/7843311751
Diya Clinic,clinic,8.8183791,78.1474103,node/7843311753
Annai Manomani Siddha Clinic,clinic,8.801049,78.140856,node/7843311754
Malar Hospital,hospital,8.8107915,78.1483029,node/7843311755
Skin Hospital,hospital,8.802572,78.147003,node/7843311756
Sri Vigneshvara Eye Hospital,hospital,8.806043,78.148865,node/7843311758
Dr. M. G. Mohandas Clinic,clinic,8.8117366,78.1559262,node/7843311759
Krishna ENT Clinic,clinic,8.804423,78.133506,node/7843311760
Laxmi Multispeciality Hospital,hospital,8.809807,78.13499,node/7843311762
Nisha Hospital,hospital,8.818391,78.147777,node/7843311764
Aravind Eye Hospital,hospital,8.806565,78.139482,node/7843311765
Eye Hospital,hospital,8.8018605,78.1416769,node/7843311767
G.K. Hospital,hospital,8.800014,78.145503,node/7843311770
Alagu Children's Hospital,hospital,8.80493,78.1446,node/7843311771
Rajeshwari Hospital,hospital,8.808811,78.158401,node/7843311772
Abirami Hospital,hospital,8.801763,78.141978,node/7843311773
Shri Ravendraagh Nursing Home,clinic,8.797604,78.143771,node/7843311774
Dr.Stephen Memorial Dental Clinic & Orthodontic Centre,clinic,8.8019013,78.1438081,node/7843311775
Sundaram Hospital,hospital,8.79655,78.133094,node/7843311776
Lakshmi Hospital,hospital,8.797652,78.153012,node/7843311777
Southern Railway Health Unit,hospital,8.807144,78.15367,node/7843311779
Suganthi Nursing Home,clinic,8.802636,78.147724,node/7843311780
Thanga Kanniga Hospital,hospital,8.798417,78.148945,node/7843311781
Dr. Muthupandi Clinic,clinic,8.807133,78.1466,node/7843311787
Lakshmi Nursing Home,clinic,8.799092,78.149342,node/7843311788
Ranjini Hospital,hospital,8.8074617,78.144984,node/7843311789
Divine Skin Clinic,clinic,8.815001,78.158987,node/7843311790
Radha Nursing Home & Endoscopy,clinic,8.8013645,78.145275,node/7843311791
Suba Siddha Hospital,hospital,8.8015038,78.1366273,node/7843311792
Annai Eye Clinics,clinic,8.8029124,78.14501,node/7843311794
Annam Clinic,clinic,8.810804,78.140844,node/7843311795
Priya Clinic,clinic,8.80741,78.145655,node/7843311796
Dr. Agarwals Eye Hospital,hospital,8.8007241,78.1356495,node/7843311797
S.M Clinic,clinic,8.7959178,78.1336285,node/7843311799
ESI Hospital,hospital,8.8122128,78.1612165,node/7843311800
Thadeus Skin Clinic,clinic,8.8078821,78.1367997,node/7843311802
Dr. Arul's Diabetes & Lifestyle Centre,clinic,8.8049727,78.1389566,node/7843311803
Mariam Beevi Hospital,hospital,8.798544,78.133581,node/7843311804
General Hospital,hospital,8.797717,78.134947,node/7843311805
C.S.I. Jeyaraj Annapackiam Mission Hospital,hospital,8.8178984,78.1542039,node/7843311806
Ghurusanadh Hospital,hospital,8.8192535,78.148308,node/7843311807
Dr. Shankara Narayana ENT Hospital,clinic,8.797656,78.141078,node/7843311808
Siroraj Hospital,hospital,8.816451,78.155487,node/7843311809
Sujatha Clinic,clinic,8.7977559,78.148262,node/7843311810
Endoscopy Clinic,clinic,8.805762,78.150131,node/7843311811
Gokul Ortho Centre,clinic,8.812142,78.140895,node/7843311812
Herbocare Siddha Hospital,hospital,8.7998894,78.140102,node/7843311813
Malar Hospital,hospital,8.8164672,78.1614708,node/7843311814
Jaya Homoeopathy Clinic,clinic,8.7973934,78.1475921,node/7843311816
VVP Hospital,hospital,8.7954122,78.1416155,node/7843311817
Dr. K. Ramsundar Neuro Centre,clinic,8.8053468,78.1506942,node/7843311818
Dr.V Arunachalam Clinic,clinic,8.813519,78.142541,node/7843311819
Gothai Clinic,clinic,8.807097,78.147865,node/7843311820
Aravind Eye Hospital,hospital,8.805381,78.141538,node/7843311821
Grace Hospital,hospital,8.809841,78.143244,node/7843311822
Sivakami Hospital,hospital,11.4531846,77.4299288,node/7843519045
KRP Hospital,hospital,11.5142473,77.4546226,node/7843519046
Sri Sudha Physiotherapy Clinic,clinic,11.4559915,77.4300217,node/7843519049
U M Hospital,hospital,11.4544151,77.4240386,node/7843519050
Lakshmi Ammal Clinic,clinic,11.4964829,77.3012867,node/7843519053
Kariyamanikam Hospital,hospital,11.5229297,77.5134812,node/7843519054
Arun Hospital,hospital,11.4538121,77.4305743,node/7843519056
NM Hospital,hospital,11.4765419,77.5801178,node/7843519057
Sairam Clinic,clinic,11.4560122,77.4306716,node/7843519059
Government Hospital,hospital,11.5218505,77.5285238,node/7843519060
Siddha Hospital,hospital,11.4592522,77.4308223,node/7843519061
Sri Varahi Herbal Research Centre and Hospital,hospital,11.4539333,77.4427438,node/7843519062
Sengotayan Hospital,hospital,11.4504212,77.4300223,node/7843519063
Best Hospital,hospital,11.4543558,77.4263617,node/7843519064
Anandhan Clinic,clinic,11.4548037,77.4349074,node/7843519065
Anand Nursing Home,clinic,11.4553169,77.4296248,node/7843519066
Kanmani Child Care Clinic,clinic,11.4545273,77.428668,node/7843519068
Ramachandran Hospital,hospital,11.452242,77.434641,node/7843519070
Dr. Gopal Hospital,hospital,11.455258,77.422901,node/7843519071
Dr. Kandhasamy Hospital,hospital,11.4750159,77.5798168,node/7843519072
Hussainya Homeopathy Hospital,hospital,11.507225,77.386729,node/7843519073
MRS Hospital,hospital,11.4590545,77.4284363,node/7843519074
VG Ortho Centre,clinic,11.4550504,77.4225102,node/7843519076
SPK Hospital,hospital,11.47498,77.5798076,node/7843519078
Rajasekaran Hospital,hospital,11.454463,77.4262,node/7843519079
Samuel Hospital,hospital,11.4542555,77.4271194,node/7843519080
Kumaran Hospital,hospital,11.4533971,77.4349621,node/7843519081
Singiripalayam Bone Treatment Centre,clinic,11.4558865,77.3297096,node/7843519082
Sivasakthi Hospital,hospital,11.4544711,77.4297229,node/7843519083
Sai Sri Kumaran Clinic,clinic,11.4474062,77.3585448,node/7843519084
NMS Cardio Care Clinic,clinic,11.4550147,77.430786,node/7843519085
Assisi Hospital,hospital,11.4636431,77.30493,node/7843519086
SS Children's Hospital,hospital,11.4555386,77.4296357,node/7843519087
Poorani Ravichandran Hospital,hospital,11.4550863,77.4307802,node/7843519088
Nalam Vazh S.K Siddha and Varma Clinic,clinic,11.457576,77.412164,node/7843519089
Kavitha Children's Hospital,hospital,11.4565402,77.4310815,node/7843519090
Nalam General & Diabetes Care Hospital,hospital,11.523399,77.51107,node/7843519091
SP Dhanapal Hospital,hospital,11.4559935,77.4304406,node/7843519093
Gobi Siddha Health Centre,clinic,11.455616,77.4307062,node/7843519095
Subi Hospital,hospital,11.5070348,77.5375885,node/7843519096
Karthikeyan Hospital,hospital,11.5068171,77.3844296,node/7843519097
GK Siddha Ayurveda Clinic,clinic,11.445915,77.433649,node/7843519098
Germen Homeopathy Clinic,clinic,11.4536305,77.4394692,node/7843519099
Sri Dhanvantari Siddha Clinic,clinic,11.4561216,77.4295797,node/7843519100
Neha Hospital,hospital,11.4560138,77.4270219,node/7843519101
JP Hospital,hospital,11.454765,77.438257,node/7843519102
Krithik Clinic,clinic,11.4756073,77.5780846,node/7843519103
Eye Hospital,hospital,11.466427,77.569526,node/7843519104
ESI Hospital,hospital,11.457705,77.440475,node/7843519105
KKS Hospital,hospital,11.4551792,77.4392927,node/7843519108
Government Hospital,hospital,11.4436291,77.3797811,node/7843519109
Jesus Hospital,hospital,11.4511405,77.4355211,node/7843519110
M.S Children's Hospital,hospital,11.4556012,77.4301006,node/7843519111
NSPP Hospital,hospital,11.4576543,77.4328152,node/7843519112
Gobi Diabetic Hospital,hospital,11.455394,77.4301181,node/7843519114
Bala Hospital,hospital,11.522996,77.512794,node/7843519115
Dr. Ramesh Babu Clinic,clinic,11.4560871,77.4296353,node/7843519116
Ragav Hospital,hospital,11.475895,77.581045,node/7843519117
Dr. P Kathirvel Hospital,hospital,11.5064531,77.3836952,node/7843519118
Dr. Rathinasamy Hospital,hospital,11.457562,77.4327752,node/7843519119
Palaniappa Clinic,clinic,11.4555925,77.4202828,node/7843519120
Singiripalayam Natarajan Siddha Ortho Care,clinic,11.4603252,77.3183801,node/7843519121
AG Kids Clinic,clinic,11.4501348,77.4349865,node/7843519122
Care Clinic,clinic,11.4968054,77.2967153,node/7843519123
Sankareswari Eye Hospital,hospital,11.4572997,77.428765,node/7843519124
Gobi Neuro Mind Care,hospital,11.4548344,77.434649,node/7843519125
Arun Hospital,hospital,11.4548852,77.4250314,node/7843519126
Dr. Moorthy Hospital,hospital,11.4546045,77.4308533,node/7843519127
SP Hospital,hospital,11.456607,77.430302,node/7843519128
Mohindeen Hospital,hospital,8.684624,77.566228,node/7843768404
Bogar Siddha Clinic,clinic,8.686157,77.461549,node/7843768405
Saradha Clinic,clinic,8.785905,77.724646,node/7843768406
Nimrate Hospitam,hospital,8.826839,77.374085,node/7843768407
Elayaraja Orthopaedic Hospital,hospital,8.692185,77.461732,node/7843768408
Arun Hospital,hospital,8.714397,77.385855,node/7843768409
Kanna Hospital,hospital,8.6819991,77.4668871,node/7843768410
Nimrod Hospital,hospital,8.8239964,77.3742084,node/7843768411
Chandra Nursing Home,hospital,8.718179,77.383002,node/7843768412
Ayya Kovil,hospital,8.757511,77.507067,node/7843768413
Precision Dental Clinic,hospital,8.787285,77.726385,node/7843768415
Acupuncture Clinic,clinic,8.7094163,77.4099478,node/7843768416
Aviztham Siddha Hospital,hospital,8.714996,77.37231,node/7843768417
Myopathy Hospital,hospital,8.8909214,77.6510483,node/7843768418
Vaigarai Homeopathy Hospital and Research Centre,hospital,8.66824,77.665116,node/7843768419
Government Hospital,hospital,8.8950114,77.6761534,node/7843768421
Athi Sakthi Clinic,clinic,8.7143432,77.3865614,node/7843768423
Swami Sivananda Centenary Charitable Hospital,hospital,8.6623605,77.5843025,node/7843768424
Saro Hospital,hospital,8.81799,77.659295,node/7843768425
Pandian Hospital,hospital,8.7044495,77.4562408,node/7843768426
Raaja Hospital,hospital,8.726781,77.666446,node/7843768427
Dr. P Arumugam Clinic,clinic,8.7220514,77.6586702,node/7843768428
Lakshmi Hospital,hospital,8.696885,77.518804,node/7843768429
BMK Siddha Hospital,hospital,8.6802817,77.5604769,node/7843768431
Azeez Hospital,hospital,8.704838,77.458776,node/7843768432
Ram Swarna Clinic,clinic,8.78517,77.7265479,node/7843768435
Subhalakshmi Hospital,hospital,8.713143,77.393576,node/7843768437
Aravind Vision Centre,clinic,8.6622962,77.5844495,node/7843768438
Dhanvantri Hospital,hospital,8.6958207,77.5198787,node/7843768440
Aravind Eye Care Hospital,hospital,8.68886,77.463309,node/7843768442
Aravind Vision Centre,clinic,8.743359,77.524347,node/7843768444
Sugam Hospital,hospital,8.822265,77.372346,node/7843768445
ESI Hospital,hospital,8.787162,77.726567,node/7843768446
Healthy World Physiotherapy Clinic,clinic,8.670143,77.5858102,node/7843768448
Sri Ramakrishna Siddha Health Care,clinic,8.703657,77.44895,node/7843768449
Damayanthi Hospital,hospital,8.684954,77.461809,node/7843768450
Anandha Jothi Hospital,hospital,8.703722,77.4495772,node/7843768451
Ram Swarna Clinic,clinic,8.762617,77.708793,node/7843768452
Rajathiran Hospital,hospital,8.815422,77.680813,node/7843768453
Dr. Kumar Children's Clinic,clinic,8.7034288,77.4488879,node/7843768454
Sathya Clinic,clinic,8.69244,77.520877,node/7843768455
Sakthi Nursing Home,hospital,8.701266,77.460029,node/7843768456
"Anbu Hospital,",hospital,8.827374,77.373559,node/7843768457
Kumarasamy Hospital,hospital,8.694761,77.519646,node/7843768460
Sigaram Siddha Hospital,hospital,8.6886306,77.4615642,node/7843768461
Indra Hospital,hospital,8.687461,77.566403,node/7843768463
Pushpam Memorial Hospital,hospital,8.7453897,77.52314,node/7843768464
Nellai Test Tube Baby Hospital,hospital,8.7234105,77.6620741,node/7843768467
Krishna Hospital,hospital,8.740501,77.522546,node/7843768468
Kaithe Millath Hospital,hospital,8.722522,77.659294,node/7843768470
ESI Hospital,hospital,8.7126691,77.3946823,node/7843768471
KK Siddha Clinic,clinic,8.703561,77.458439,node/7843768472
JR Rehabilitation Centre,clinic,8.669492,77.66992,node/7843768473
Chandra Sekar Hospital,hospital,8.714802,77.384013,node/7843768474
Jessie Eye Hospital,hospital,8.7035582,77.4498042,node/7843768475
Vidivelli Hospitals,hospital,8.6694785,77.6692658,node/7843768476
Rajam Clinic,clinic,8.7140937,77.3871669,node/7843768477
Dr. Muthukumar Hospital,hospital,8.688891,77.461203,node/7843768478
Sankar Hospital,hospital,8.804653,77.736598,node/7843768479
Maris Siddha Hospltal,hospital,8.8235761,77.3737701,node/7843768480
Kerala Arogya Ayurveda Panchakarama Hospital,hospital,8.70583,77.44052,node/7843768481
Raja Pandian Hospital,hospital,8.70404,77.4561799,node/7843768482
Government Hospital,hospital,8.671871,77.58752,node/7843768484
Dr. Sankaranarayanan Hospital,hospital,8.704138,77.45877,node/7843768485
Santha Hospital,hospital,8.703363,77.458363,node/7843768486
Thilaks Hospital,hospital,8.725932,77.663712,node/7843768489
IRK Siddha Hospital,hospital,8.724189,77.663674,node/7843768490
Manuel Physiotherapy Clinic,clinic,8.7110877,77.4002799,node/7843768492
Wellington Cantonment Hospital,hospital,11.359058,76.7834904,node/7843845236
SV Clinic,clinic,11.4081809,76.8732902,node/7843845237
Mahraj Clinic,clinic,11.4064903,76.7061166,node/7843845238
Sri Sai Clinic,clinic,11.4217466,76.8621327,node/7843845239
Ramachandran's Hospital,hospital,11.3523268,76.787917,node/7843845240
Melkavatty Hospital,hospital,11.3837472,76.6563613,node/7843845241
Immanuel Eye Hospital,hospital,11.342419,76.788655,node/7843845242
Sudar Clinic,clinic,11.4082974,76.8732954,node/7843845243
Charing Cross Eye Hospital,hospital,11.411348,76.710521,node/7843845244
Sait Memorial Hospital,hospital,11.4077296,76.7026857,node/7843845245
Devi Hospital,hospital,11.356741,77.16542,node/7843845246
Vinayak Clinic,clinic,11.4263692,76.8658619,node/7843845247
Dhanam Hospital,hospital,11.3472623,76.7897334,node/7843845249
